watched_at,action,type,title,year,trakt_rating,trakt_id,imdb_id,tmdb_id,tvdb_id,url,released,runtime,season_number,episode_number,episode_title,episode_released,episode_trakt_rating,episode_trakt_id,episode_imdb_id,episode_tmdb_id,episode_tvdb_id,genres
2025-03-20T21:33:36Z,watch,episode,Love on the Spectrum,2022,7.7214,195027,tt19037550,200731,419263,https://trakt.tv/shows/love-on-the-spectrum-2022/seasons/1/episodes/6,2022-05-18,45,1,6,Episode 6,2022-05-18T04:00:00Z,7.57143,6383797,tt20258828,3727929,9159191,"romance,documentary,reality"
2025-03-20T20:33:43Z,watch,episode,Love on the Spectrum,2022,7.7214,195027,tt19037550,200731,419263,https://trakt.tv/shows/love-on-the-spectrum-2022/seasons/1/episodes/5,2022-05-18,42,1,5,Episode 5,2022-05-18T04:00:00Z,7.61225,6383796,tt19899104,3727928,9159190,"romance,documentary,reality"
2025-03-20T18:53:42Z,watch,episode,Love on the Spectrum,2022,7.7214,195027,tt19037550,200731,419263,https://trakt.tv/shows/love-on-the-spectrum-2022/seasons/1/episodes/4,2022-05-18,38,1,4,Episode 4,2022-05-18T04:00:00Z,7.6383,6383795,tt19899100,3727927,9159189,"romance,documentary,reality"
2025-03-20T17:52:11Z,watch,episode,Love on the Spectrum,2022,7.7214,195027,tt19037550,200731,419263,https://trakt.tv/shows/love-on-the-spectrum-2022/seasons/1/episodes/3,2022-05-18,41,1,3,Episode 3,2022-05-18T04:00:00Z,7.71698,6383794,tt19899094,3727926,9159188,"romance,documentary,reality"
2025-03-20T02:27:42Z,watch,episode,Love on the Spectrum,2022,7.7214,195027,tt19037550,200731,419263,https://trakt.tv/shows/love-on-the-spectrum-2022/seasons/1/episodes/2,2022-05-18,39,1,2,Episode 2,2022-05-18T04:00:00Z,7.53448,6383793,tt19899088,3727925,9159187,"romance,documentary,reality"
2025-03-19T02:24:23Z,watch,episode,Love on the Spectrum,2022,7.7214,195027,tt19037550,200731,419263,https://trakt.tv/shows/love-on-the-spectrum-2022/seasons/1/episodes/1,2022-05-18,41,1,1,Episode 1,2022-05-18T04:00:00Z,7.84416,6073985,tt19899082,3690603,9124721,"romance,documentary,reality"
2025-03-19T01:36:36Z,watch,episode,Harley Quinn,2019,8.10972,149764,tt7658402,74440,365677,https://trakt.tv/shows/harley-quinn/seasons/5/episodes/9,2019-11-29,22,5,9,Bottle Episode (But Not a 'Bottle Episode'),2025-03-13T07:00:00Z,7.41629,12610044,tt35521437,5827053,10893347,"animation,fantasy,science-fiction,action,adventure,superhero,comedy"
2025-03-18T22:18:00Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/22,2016-01-13,62,3,22,All Good Things... (2),2019-05-07T00:00:00Z,8.32449,3025264,tt8519982,1769211,7138346,"action,drama,fantasy,science-fiction,adventure"
2025-03-18T21:04:31Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/21,2016-01-13,44,3,21,Alliance (1),2019-05-07T00:00:00Z,8.08225,3025263,tt8519980,1769210,7138344,"action,drama,fantasy,science-fiction,adventure"
2025-03-18T20:10:26Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/20,2016-01-13,43,3,20,City of Glass,2019-04-30T00:00:00Z,8.09746,2968031,tt7370774,1737349,6653977,"action,drama,fantasy,science-fiction,adventure"
2025-03-18T16:32:19Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/19,2016-01-13,44,3,19,Aku Cinta Kamu,2019-04-23T00:00:00Z,7.87473,2968030,tt7370770,1737348,6653976,"action,drama,fantasy,science-fiction,adventure"
2025-03-18T02:45:12Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/18,2016-01-13,43,3,18,The Beast Within,2019-04-16T00:00:00Z,7.93377,2968029,tt7370768,1737347,6653974,"action,drama,fantasy,science-fiction,adventure"
2025-03-17T23:19:54Z,watch,movie,Harry Potter and the Deathly Hallows: Part 2,2011,8.20463,7229,tt1201607,12445,,https://trakt.tv/movies/harry-potter-and-the-deathly-hallows-part-2-2011,2011-07-15,130,,,,,,,,,,"adventure,fantasy"
2025-03-17T21:16:42Z,watch,movie,Harry Potter and the Deathly Hallows: Part 1,2010,7.89693,7228,tt0926084,12444,,https://trakt.tv/movies/harry-potter-and-the-deathly-hallows-part-1-2010,2010-11-19,146,,,,,,,,,,"adventure,fantasy"
2025-03-17T19:04:10Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/17,2016-01-13,43,3,17,Heavenly Fire,2019-04-09T00:00:00Z,7.9163,2968028,tt7370764,1725845,6653973,"action,drama,fantasy,science-fiction,adventure"
2025-03-17T16:31:07Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/16,2016-01-13,44,3,16,Stay With Me,2019-04-02T00:00:00Z,7.84382,2918723,tt7370762,1725844,6588395,"action,drama,fantasy,science-fiction,adventure"
2025-03-17T03:07:33Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/15,2016-01-13,43,3,15,To the Night Children,2019-03-26T00:00:00Z,7.84106,2918722,tt7370758,1708730,6588394,"action,drama,fantasy,science-fiction,adventure"
2025-03-17T02:26:34Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/14,2016-01-13,44,3,14,A Kiss from a Rose,2019-03-19T00:00:00Z,7.862,2918721,tt7370754,1708729,6588393,"action,drama,fantasy,science-fiction,adventure"
2025-03-17T00:52:00Z,watch,movie,Harry Potter and the Half-Blood Prince,2009,7.85343,610,tt0417741,767,,https://trakt.tv/movies/harry-potter-and-the-half-blood-prince-2009,2009-07-15,153,,,,,,,,,,"adventure,fantasy"
2025-03-16T21:07:33Z,watch,movie,Harry Potter and the Order of the Phoenix,2007,7.82823,549,tt0373889,675,,https://trakt.tv/movies/harry-potter-and-the-order-of-the-phoenix-2007,2007-07-12,138,,,,,,,,,,"adventure,fantasy"
2025-03-16T18:17:42Z,watch,movie,Harry Potter and the Goblet of Fire,2005,7.91005,548,tt0330373,674,,https://trakt.tv/movies/harry-potter-and-the-goblet-of-fire-2005,2005-11-18,157,,,,,,,,,,"adventure,fantasy"
2025-03-16T03:24:55Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/13,2016-01-13,44,3,13,Beati Bellicosi,2019-03-12T00:00:00Z,7.83333,2918720,tt7365380,1708728,6588392,"action,drama,fantasy,science-fiction,adventure"
2025-03-16T02:25:13Z,watch,episode,Shadowhunters,2016,7.16107,99113,tt4145054,63210,295837,https://trakt.tv/shows/shadowhunters/seasons/3/episodes/12,2016-01-13,44,3,12,Original Sin,2019-03-05T01:00:00Z,7.87885,2918719,tt7365378,1708727,6588391,"action,drama,fantasy,science-fiction,adventure"
